"","dept","course_num","title","time","dist","semester"
"968","economics","ECON 456","Private Equity Investing","Th 1:30pm-3:20pm","SO","fall"
"969","economics","ECON 461","EconomicsAddictionand Public Policy","not listed","not specified","not specified"
"970","economics","ECON 462","The Economics of Human Capital in Latin America","W 1:30pm-3:20pm","SO","spring"
"971","economics","ECON 464","The Economics of Africa","T 1:30pm-3:20pm","SO","fall"
"972","economics","ECON 465","Debating Globalization","F 9:25am-11:15am","SO","fall"
"973","economics","ECON 466","Economics of Aging","not listed","not specified","not specified"
"974","economics","ECON 467","Economic Evolution of the Latin American and Caribbean Countries","M 9:25am-11:15am","SO","spring"
"975","economics","ECON 468","Institutions and Incentives in Economic Development","HTBA","SO","spring"
"976","economics","ECON 471","Topics in Cooperative Game Theory","F 9:25am-11:15am","not specified","spring"
"977","economics","ECON 472","Evaluating Charitable Organizations","not listed","not specified","not specified"
"978","economics","ECON 473","Equality","not listed","not specified","not specified"
"979","economics","ECON 474","Economic and Policy Lessons from Japan","HTBA","SO","spring"
"980","economics","ECON 475","Discrimination in LawTheoryand Practice","HTBA","not specified","spring"
"981","economics","ECON 478","Bounded Rationality","W 9:25am-11:15am","not specified","spring"
"982","economics","ECON 489","Auctions and Bidding","M 2:30pm-4:20pm","not specified","fall"
"983","economics","ECON 491","The Senior Essay","HTBA","not specified","fall"
"984","economics","ECON 498","Directed Reading","HTBA","not specified","fall"
"985","education-studies","EDST 110","Foundations in Education Studies","TTh 9am-10:15am","SO","fall"
"986","education-studies","EDST 125","Child Development","HTBA","WR","fall"
"987","education-studies","EDST 127","Theory and Practice of Early Childhood Education: Implications of Curriculum and Policy","Th 2:30pm-4:20pm","WR","fall"
"988","education-studies","EDST 128","LanguageLiteracyand Play","HTBA","WR","spring"
"989","education-studies","EDST 191","Clinical Child Development and Assessment of Young Children","HTBA","SO","fall"
"990","education-studies","EDST 210","Theory and Practice in American Education","HTBA","SO","fall"
"991","education-studies","EDST 230","American Education and the Law","Th 7pm-8:50pm","SO","spring"
"992","electrical-engineering","EENG 200","Introduction to Electronics","TTh 11:35am-12:50pm","QR","fall"
"993","electrical-engineering","EENG 201","Introduction to Computer Engineering","HTBA","QR","spring"
"994","electrical-engineering","EENG 202","CommunicationsComputationand Control","MW 2:30pm-3:45pm","QR","fall"
"995","electrical-engineering","EENG 203","Circuits and Systems Design","MW 2:30pm-3:20pm","QR","spring"
"996","electrical-engineering","EENG 222","Nanotechnology","not listed","not specified","not specified"
"997","electrical-engineering","EENG 310","Signals and Systems","HTBA","QR","spring"
"998","electrical-engineering","EENG 320","Introduction to Semiconductor Devices","TTh 1pm-2:15pm","QR","fall"
"999","electrical-engineering","EENG 325","Electronic Circuits","HTBA","QR","fall"
"1000","electrical-engineering","EENG 348","Digital Systems","MW 11:35am-12:50pm","QR","fall"
"1001","electrical-engineering","EENG 397","Mathematical Methods in Engineering","HTBA","QR","spring"
"1002","electrical-engineering","EENG 401","Semiconductor Silicon Devices and Technology","HTBA","QR","spring"
"1003","electrical-engineering","EENG 406","Photovoltaic Energy","TTh 1pm-2:15pm","QR","spring"
"1004","electrical-engineering","EENG 408","Electronic Materials: Fundamentals and Applications","HTBA","QR","fall"
"1005","electrical-engineering","EENG 410","Photonics and Optical Electronics","TTh 9am-10:15am","QR","fall"
"1006","electrical-engineering","EENG 412","Energy Seminconductor Fundamentals","HTBA","SC","spring"
"1007","electrical-engineering","EENG 425","Introduction to VLSI System Design","not listed","not specified","not specified"
"1008","electrical-engineering","EENG 436","Systems and Control","not listed","not specified","not specified"
"1009","electrical-engineering","EENG 438","Neural Networks for Pattern RecognitionIdentificationand Control","not listed","not specified","not specified"
"1010","electrical-engineering","EENG 442","Linear Systems","HTBA","QR","fall"
"1011","electrical-engineering","EENG 444","Digital Communication Systems","MW 9am-10:15am","QR","fall"
"1012","electrical-engineering","EENG 445","Biomedical Image Processing and Analysis","MW 4pm-5:15pm","not specified","fall"
"1013","electrical-engineering","EENG 449","Computers for Cognition","HTBA","QR","fall"
"1014","electrical-engineering","EENG 454","Information Theory","TTh 4pm-5:15pm","QR","spring"
"1015","electrical-engineering","EENG 467","Computer Organization and Architecture","HTBA","QR","fall"
"1016","electrical-engineering","EENG 471","Advanced Special Projects","HTBA","not specified","fall"
"1017","electrical-engineering","EENG 481","Advanced ABET Projects","HTBA","not specified","both"
"1018","engineering-applied-science","ENAS 100","Energy Technology and Society","MW 2:30pm-3:45pm","QR","fall"
"1019","engineering-applied-science","ENAS 101","EnergyEnginesand Environment","HTBA","SC","spring"
"1020","engineering-applied-science","ENAS 110","The Technological World","TTh 11:35am-12:50pm","QR","spring"
"1021","engineering-applied-science","ENAS 118","Introduction to EngineeringInnovationand Design","MW 9:25am-10:15am","not specified","spring"
"1022","engineering-applied-science","ENAS 120","Introduction to Environmental Engineering","TTh 1pm-2:15pm","QR","spring"
"1023","engineering-applied-science","ENAS 335","Professional Ethics","TTh 11:35am-12:50pm","SO","fall"
"1024","engineering-applied-science","ENAS 360","Green Engineering and Sustainable Design","MW 1pm-2:15pm","not specified","spring"
"1025","engineering-applied-science","ENAS 130","Introduction to Computing for Engineers and Scientists","MW 1pm-2:15pm","QR","spring"
"1026","engineering-applied-science","ENAS 151","Multivariable Calculus for Engineers","not listed","QR","both"
"1027","engineering-applied-science","ENAS 194","Ordinary and Partial Differential Equations with Applications","TTh 9am-10:15am","QR","both"
"1028","engineering-applied-science","ENAS 397","Mathematical Methods in Engineering","HTBA","QR","spring"
"1029","engineering-applied-science","ENAS 440","Applied Numerical Methods I","TTh 11:35am-12:50pm","QR","fall"
"1030","engineering-applied-science","ENAS 441","Applied Numerical Methods II","TTh 11:35am-12:50pm","QR","spring"
"1031","engineering-applied-science","ENAS 467","Computer Organization and Architecture","HTBA","QR","fall"
"1032","engineering-applied-science","ENAS 496","Probability and Stochastic Processes","HTBA","QR","spring"
"1033","english-language-literature","ENGL 010","Jane Austen","MW 11:35am-12:50pm","WR","spring"
"1034","english-language-literature","ENGL 012","Literary Cities: New YorkChicagoSan Francisco","TTh 2:30pm-3:45pm","WR","fall"
"1035","english-language-literature","ENGL 013","Forms of Communication and Intimacy","TTh 9am-10:15am","WR","spring"
"1036","english-language-literature","ENGL 014","Twentieth-Century African American Poetry","MW 11:35am-12:50pm","HU","fall"
"1037","english-language-literature","ENGL 016","Technomodernism","MW 11:35am-12:50pm","WR","spring"
"1038","english-language-literature","ENGL 033","American Literature in the World","TTh 11:35am-12:50pm","WR","fall"
"1039","english-language-literature","ENGL 114","Writing Seminars","not listed","WR","both"
"1040","english-language-literature","ENGL 115","Literature Seminars","not listed","WR","both"
"1041","english-language-literature","ENGL 120","Reading and Writing the Modern Essay","not listed","WR","both"
"1042","english-language-literature","ENGL 121","Styles of Academic and Professional Prose","not listed","WR","both"
"1043","english-language-literature","ENGL 123","Introduction to Creative Writing","TTh 11:35am-12:50pm","HU","fall"
"1044","english-language-literature","ENGL 125","Major English Poets from Chaucer to Donne","not listed","WR","both"
"1045","english-language-literature","ENGL 126","Major English Poets from Milton to T. S. Eliot","not listed","WR","both"
"1046","english-language-literature","ENGL 127","Readings in American Literature","not listed","WR","both"
"1047","english-language-literature","ENGL 129","Tragedy in the European Literary Tradition","not listed","WR","fall"
"1048","english-language-literature","ENGL 130","Epic in the European Literary Tradition","not listed","WR","both"
"1049","english-language-literature","ENGL 132","Science Fiction","MW 11:35am-12:25pm","WR","spring"
"1050","english-language-literature","ENGL 134","Reading Fiction for Craft","not listed","HU","both"
"1051","english-language-literature","ENGL 135","Reading Poetry for Craft","not listed","HU","both"
"1052","english-language-literature","ENGL 155","Readings in Old Norse Poetry and Prose: Chronicles of the Vikings","TTh 2:30pm-3:45pm","HU","spring"
"1053","english-language-literature","ENGL 157","Medieval Biography","HTBA","HU","fall"
"1054","english-language-literature","ENGL 171","Chaucer and Medieval London","TTh 2:30pm-3:20pm","HU","spring"
"1055","english-language-literature","ENGL 180","Literature of the Renaissance","MW 1pm-2:15pm","HU","spring"
"1056","english-language-literature","ENGL 185","Medieval Literature in Movies","TTh 9:25am-10:15am","HU","fall"
"1057","english-language-literature","ENGL 194","African American Arts Today","MW 1pm-2:15pm","HU","spring"
"1058","english-language-literature","ENGL 197","The Book in Early Modern Britain","M 1:30pm-3:20pm","WR","fall"
"1059","english-language-literature","ENGL 200","Shakespeare: Comedies and Romances","TTh 10:30am-11:20am","WR","spring"
"1060","english-language-literature","ENGL 201","Shakespeare: Histories and Tragedies","TTh 1:30pm-2:20pm","HU","fall"
"1061","english-language-literature","ENGL 208","Shakespeare: The Major Tragedies","W 9:25am-11:15am","WR","spring"
"1062","english-language-literature","ENGL 213","StylePurposeand Persuasion in Literature","MW 10:30am-11:20am","HU","spring"
"1063","english-language-literature","ENGL 216","Minor English Poets1500–1800","TTh 1pm-2:15pm","WR","fall"
"1064","english-language-literature","ENGL 218","Seventeenth-Century English Literature","HTBA","WR","spring"
"1065","english-language-literature","ENGL 220","Milton","HTBA","WR","fall"
"1066","english-language-literature","ENGL 236","Dystopic and Utopian Fictions","T 1:30pm-3:20pm","HU","spring"
"1067","english-language-literature","ENGL 240","Writing Narrative History","MW 2:30pm-3:45pm","WR","fall"
"1068","english-language-literature","ENGL 242","Consciousness and Form in Eighteenth-Century England","TTh 1pm-2:15pm","HU","spring"
"1069","english-language-literature","ENGL 243","Modern Literature and the Eastern Mediterranean","HTBA","HU","fall"
"1070","english-language-literature","ENGL 244","Writing for Radio","TTh 11:35am-12:50pm","WR","spring"
"1071","english-language-literature","ENGL 245","Introduction to Writing Fiction","not listed","not specified","fall"
"1072","english-language-literature","ENGL 246","Introduction to Verse Writing","T 1:30pm-3:20pm","not specified","both"
"1073","english-language-literature","ENGL 247","Writing about Contemporary Figurative Art","TTh 11:35am-12:50pm","WR","fall"
"1074","english-language-literature","ENGL 248","Nature Writing in Britain and the English-Speaking World","MW 11:35am-12:50pm","WR","fall"
"1075","english-language-literature","ENGL 250","Romantic Poetry","TTh 11:35am-12:25pm","HU","fall"
"1076","english-language-literature","ENGL 260","Victorian Poetry","MW 1pm-2:15pm","WR","spring"
"1077","english-language-literature","ENGL 262","Nineteenth-Century Historical Narratives","TTh 11:35am-12:50pm","WR","fall"
"1078","english-language-literature","ENGL 280","Early American Literature to 1865","not listed","HU","both"
"1079","english-language-literature","ENGL 283","Poetry since 1950","TTh 11:35am-12:25pm","WR","spring"
"1080","english-language-literature","ENGL 285","The Nonhuman in Literature since 1800","TTh 1pm-2:15pm","WR","spring"
"1081","english-language-literature","ENGL 291","The American Novel since 1945","MW 1:30pm-2:20pm","HU","spring"
"1082","english-language-literature","ENGL 293","Race and Gender in American Literature","TTh 11:35am-12:25pm","WR","spring"
"1083","english-language-literature","ENGL 300","Introduction to Theory of Literature","MW 11:35am-12:25pm","HU","spring"
"1084","english-language-literature","ENGL 301","The Modern British Novel","HTBA","WR","fall"
"1085","english-language-literature","ENGL 303","Consciousness in the Novel from Austen to Woolf","M 1:30pm-3:20pm","WR","fall"
"1086","english-language-literature","ENGL 331","ModernismGenderand Sexuality in the Literature of World War I","WF 11:35am-12:50pm","WR","spring"
"1087","english-language-literature","ENGL 332","Music and African American Literature","T 1:30pm-3:20pm","WR","fall"
"1088","english-language-literature","ENGL 334","James Joyce and Marcel Proust","HTBA","HU","spring"
"1089","english-language-literature","ENGL 335","Caribbean Poetry","Th 2:30pm-4:20pm","WR","fall"
"1090","english-language-literature","ENGL 336","The Opera Libretto","T 1:30pm-3:20pm","WR","fall"
"1091","english-language-literature","ENGL 340","English as a World Language","HTBA","HU","fall"
"1092","english-language-literature","ENGL 344","Global Fictions","MW 11:35am-12:25pm","WR","fall"
"1093","english-language-literature","ENGL 353","Medieval Celtic Literature","T 1:30pm-3:20pm","HU","fall"
"1094","english-language-literature","ENGL 354","LanguageDisabilityFiction","Th 1:30pm-3:20pm","HU","fall"
"1095","english-language-literature","ENGL 357","Feminist and Queer Theory","W 3:30pm-5:20pm","WR","fall"
"1096","english-language-literature","ENGL 358","Literature for Young People","M 1:30pm-3:20pm","HU","spring"
"1097","english-language-literature","ENGL 361","Theater Now","T 1:30pm-3:20pm","HU","spring"
"1098","english-language-literature","ENGL 370","Law and Literature","MW 2:30pm-3:45pm","WR","fall"
"1099","english-language-literature","ENGL 375","Poetic Form","MW 11:35am-12:50pm","HU","spring"
"1100","english-language-literature","ENGL 384","British Cinema","M 1:30pm-3:20pm","HU","spring"
"1101","english-language-literature","ENGL 385","Fiction and Sexual Politics","TTh 11:35am-12:50pm","WR","spring"
